Id,Project_Id,Author_Id,Title,Year,Authors
3791,1,3791,MN scatter plots technique for evaluating varying-size clusters and setting the parameters of Bi-CoPaM and Uncles methods,2014,Basel Abu-Jamous and Rui Fa and David J Roberts and Asoke K Nandi
3792,1,3792,SMART: unique splitting-while-merging framework for gene clustering,2014,Rui Fa and David J Roberts and Asoke K Nandi
3793,1,3793,Noise Resistant Generalized Parametric Validity Index of Clustering for Gene Expression Data,2014,R Fa and A Nandi
3794,1,3794,Method for the identification of the subsets of genes specifically consistently co-expressed in a set of datasets,2013,Basel Abu-Jamous and Rui Fa and David J Roberts and Asoke K Nandi
3795,1,3795,Comprehensive analysis of multiple microarray datasets by binarization of consensus partition matrix,2012,Basel Abu-Jamous and Rui Fa and David J Roberts and Asoke K Nandi
3796,1,3796,A generalized subcarrier-grouped MMSE based multi-stage interference cancellation scheme for OFDMA uplink systems with CFOs,2010,Rui Fa and Li Zhang
3797,1,3797,Enhanced SMART framework for gene clustering using successive processing,2013,Rui Fa and Basel Abu-Jamous and David J Roberts and Asoke K Nandi
3798,1,3798,An enhanced splitting-while-merging algorithm with finite mixture models,2013,Rui Fa and Asoke K Nandi
3799,1,3799,Iterative successive interference cancellation based on multiple feedback for multiuser MIMO systems,2011,Peng Li and Rodrigo C de Lamare and Rui Fa
3800,1,3800,Fuzzy Clustering,2015,Basel Abu-Jamous and R Fa and AK Nandi
3801,1,3801,Generalised grouped minimum mean‐squared error‐based multi‐stage interference cancellation scheme for orthogonal frequency division multiple access uplink systems with carrier …,2013,Rui Fa and Li Zhang
3802,1,3802,Blind carrier frequency offset tracking based on multiuser interference cancellation in OFDMA uplink systems,2012,Rui Fa and Li Zhang and Raymundo Ramirez-Gutierrez
3803,1,3803,DEVELOPMENT AND EVALUATION OF KERNEL-BASED CLUSTERING VALIDITY INDICES,2012,Rui Fa and Asoke K Nandi and Basel Abu-Jamous
3804,1,3804,A low-complexity grouped MMSE interference cancellation scheme for OFDMA uplink systems with carrier frequency offsets,2011,Rui Fa and Li Zhang and Raymundo Ramirez
3805,1,3805,Knowledge-aided STAP algorithm using affine combination of inverse covariance matrices for heterogenous clutter,2010,Rui Fa and Rodrigo C de Lamare and Vıtor H Nascimento
3806,1,3806,Design of adaptive multi-branch SIC receivers for MIMO spatial multiplexing systems,2009,Rui Fa and Rodrigo C de Lamare
3807,1,3807,Joint data detection and phase recovery for downlink MC-2D-CDMA systems,2009,Rui Fa and Pei Xiao
3808,1,3808,Multi-branch successive interference cancellation for MIMO spatial multiplexing systems,2009,Rui Fa and Rodrigo C de Lamare
3809,1,3809,Reduced-rank interference suppression for GPS systems based on adaptive basis-function approximation,2008,Danilo Zanatta-Filho and Rodrigo C de Lamare and Rui Fa
3810,1,3810,Downlink MC-2D-CDMA over time-variant frequency-selective Rayleigh fading channels,2007,Rui Fa and Bayan S Sharif and CC Tsimenidis
3811,1,3811,CoCE-SMART: Consensus clustering based on enhanced splitting-merging awareness tactics,2015,Rui Fa and Basel Abu-Jamous and David J Roberts and Asoke K Nandi
3812,1,3812,"Reduced-rank STAP for airborne radar based on switched joint interpolation, decimation and filtering algorithm",2010,Rui Fa and Rodrigo C de Lamare
3813,1,3813,Reduced-rank STAP algorithm for adaptive radar based on basis-functions approximation,2009,Rui Fa and Rodrigo C de Lamare and Sheng Li
3814,1,3814,Linear interference suppression for spread spectrum systems with switched interleaving and limited feedback,2009,Yunlong Cai and Rodrigo C de Lamare and Rui Fa
3815,1,3815,Performance Analysis for MC-CDMA System in Impulsive Noise,2009,Rui Fa and Bayan S Sharif and Charalampos C Tsimenidis
3816,1,3816,Central Dogma of Molecular Biology,1970,B Abu Amous and F Rui and AK Nandi
3817,1,3817,Generalized Grouped MMSE Based Multi-stage Interference Cancellation Scheme for OFDMA Uplink Systems with CFOs,2021,R Fa and L Zhang
3818,1,3818,Scalable clustering based on enhanced-SMART for large-scale FMRI datasets,2015,Chao Liu and Rui Fa and Basel Abu-Jamous and Elvira Brattico and Asoke Nandi
3819,1,3819,Bi-CoPaM ensemble clustering application to five Escherichia coli bacterial datasets,2014,Basel Abu-Jamous and Rui Fa and David J Roberts and Asoke K Nandi
3820,1,3820,Hybrid binarisation technique for the Bi-CoPaM method,2013,Basel Abu-Jamous and Rui Fa and David J Roberts and Asoke K Nandi
3821,1,3821,Novel switched interleaving techniques with limited feedback for DS-CDMA systems,2009,Yunlong Cai and Rodrigo C De Lamare and Rui Fa
3822,1,3822,Iterative Detection and Phase Recovery for Downlink DS and MC-CDMAFlat Rayleigh Fading Channels,2007,Rui Fa and Bayan S Sharif and CC Tsimenidis
3823,1,3823,Robust MMSE receiver employing Hampel-type nonlinear preprocessing for DS-CDMA communication in impulsive noise,2004,R Fa and CC Tsimenidis and BS Sharif
3824,1,3824,Evidence-based content drives the future of Precision Medicine,2019,Thom Pijnenburg and Jabe Wilson and Mevan Samarasinghe
3825,1,3825,Network community degree based fast community detection algorithm for fMRI data,2016,Chao Liu and Rui Fa and Maozhen Li and Asoke Nandi
3826,1,3826,Dual-layer network representation exploiting information characterization,2014,Virginia De Bernardinis and Rui Fa and Marco Carli and Asoke K Nandi
3827,1,3827,Splitting-while-merging framework for clustering high-dimension data with component-wise expectation conditional maximisation,2014,Rui Fa and Basel Abu-Jamous and David J Roberts and Asoke K Nandi
3828,1,3828,Object based validation algorithm and its application to consensus clustering,2013,Rui Fa and Basel Abu-Jamous and Asoke K Nandi
3829,1,3829,Low-Rank STAP Algorithm for Airborne Radar Based on Basis-Function Approximation,2013,Rui Fa and Rodrigo C de Lamare
3830,1,3830,Paradigm of Tunable Clustering Using Binarization of Consensus Partition Matrices (Bi-CoPaM) for,2013,B Abu-Jamous and R Fa and DJ Roberts and AK Nandi
3831,1,3831,Kernel-based parametric validity index for assessing clusters from microarray gene expression data,2012,Rui Fa and Asoke K Nandi
3832,1,3832,Switched interleaving turbo codes with transmission of side information for short blocks,2010,Rui Fa and Rodrigo C de Lamare
3833,1,3833,Detection and carrier recovery algorithms for CDMA systems in impulsive noise environments,2007,Rui Fa
3834,1,3834,Research Article Direct Data Domain Sparsity-Based STAP Utilizing Subaperture Smoothing Techniques,2021,Zhaocheng Yang and Rui Fa and Yuliang Qin and Xiang Li and Hongqiang Wang
3835,1,3835,Predicting Protein Function Directly from STRING Network Topology using Deep Learning Techniques,2021,Cen Wan and Domenico Cozzetto and Rui Fa and David T Jones
3836,1,3836,Iterative Detection and Phase Recovery for Downlink DS and MC-CDMAFlat Rayleigh Fading Channels,2021,BS Sharif and CC Tsimenidis and R Fa
3837,1,3837,Identification of Congestive Heart Failure Patients Through Natural Language Processing,2021,Niyati Baliyan and Aakriti Johar and Priti Bhardwaj
3838,1,3838,A Study of Big Data Security in Cloud Computing,2018,Aakriti Johar and Aarti Sharma and Smriti Arora
3839,1,3839,"Normalization of cerebral blood flow, neurochemicals, and white matter integrity after kidney transplantation",2021,Rebecca J Lepping and Robert N Montgomery and Palash Sharma and Jonathan D Mahnken and Eric D Vidoni and In-Young Choi and Mark J Sarnak and William M Brooks and Jeffrey M Burns and Aditi Gupta
3840,1,3840,Exploratory analysis of mtDNA haplogroups in two Alzheimer's longitudinal cohorts,2020,Russell H Swerdlow and Dongwei Hui and Prabhakar Chalise and Palash Sharma and Xinkun Wang and Shea J Andrews and Judy Pa and Jonathan D Mahnken and Jill Morris and Heather M Wilkins and Jeffrey M Burns and Mary L Michaelis and Elias K Michaelis and Alzheimer's Disease Neuroimaging Initiative (ADNI)
3841,1,3841,Assessing accuracy of Weibull shape parameter estimate from historical studies for subsequent sample size calculation in clinical trials with time-to-event outcome,2020,Milind A Phadnis and Palash Sharma and Nadeesha Thewarapperuma and Prabhakar Chalise
3842,1,3842,The influence of religious belief on burnout in medical students,2021,Megan Haghnegahdar and Palash Sharma and Kevin P Hubbard and W Abraham White
3843,1,3843,Mild cognitive impairment and donepezil impact mitochondrial respiratory capacity in skeletal muscle,2021,Jill K Morris and Colin S McCoin and Kelly N Fuller and Casey S John and Heather M Wilkins and Zachary D Green and Xiaowan Wang and Palash Sharma and Jeffrey M Burns and Eric D Vidoni and Jonathan D Mahnken and Kartik Shankar and Russell H Swerdlow and John P Thyfault
3844,1,3844,Association between the estimated glomerular filtration rate and brain atrophy in older adults,2022,Michael Grasing and Palash Sharma and Rebecca J Lepping and Robyn Honea and Jeffrey M Burns and William M Brooks and Aditi Gupta and Alzheimer’s Disease Neuroimaging Initiative
3845,1,3845,CONSENSUS: A shiny application of dementia evaluation and reporting for the KU ADC longitudinal clinical cohort database,2021,Palash Sharma and Robert N Montgomery and Rasinio S Graves and Kayla Meyer and Suzanne L Hunt and Eric D Vidoni and Jonathan D Mahnken and Russell H Swerdlow and Jeffrey M Burns and Dinesh Pal Mudaranthakam
3846,1,3846,Association of Alzheimer’s disease progression with baseline clinical and genetic characteristics,2020,Prabhakar Chalise and Palash Sharma and Dongwei Hui and Jonathan D Mahnken and Mary L Michaelis and Elias K Michaelis and Russell H Swerdlow
3847,1,3847,Abstract# 1395974: Achieving Waist Circumference Targets with Once Weekly Tirzepatide for the Treatment of Obesity,2023,Ian Neeland and Kenneth Cusi and Adam Stefanski and Palash Sharma and Elisa Gomez Valderas and Ryan Griffin and Luis-Emilio García-Pérez and Donna Mojdami
3848,1,3848,The Journal of the Missouri State Medical Association-Since 1904,2021,Tinashe Maduke and James Dorroh and Ambarish Bhat and Armin Krvavac and Hariharan Regunath and Megan Haghnegahdar and Palash Sharma and Kevin P Hubbard and W Abraham White and James J DiNicolantonio and James H O’Keefe and Michela M Fabricius and Lynelle Phillips and Kelsey R Knobbe and Brittany N Carson and Lucas Jorgensen and Albert L Hsu and Randall Williams and Stuart Slavin and Lawrence M Lewis and Christopher R Carpenter and George J Hruza
3849,1,3849,Mild cognitive impairment is associated with skeletal muscle mitochondrial deficits,2020,Jill K Morris and Colin S McCoin and Kelly N Fuller and Casey S John and Heather M Wilkins and Xiaowan Wang and Palash Sharma and Jeffrey M Burns and Eric D Vidoni and Jonathan D Mahnken and Russell H Swerdlow and John P Thyfault
3850,1,3850,KANSAS JOURNAL of MEDICINE,2020,John C Hagan III
3851,1,3851,Association of Mitochondrial Haplogroups with the Risk of Alzheimer Disease,2020,Palash Sharma* and Dongwei Hui and Jonathan Mahnken and Mary Michaelis and Elias Michaelis and Russell Swerdlow and Prabhakar Chalise
3852,1,3852,Analysis of Mitochondrial Haplogroups with Alzheimer Disease Risk,2020,Palash Sharma and Jonathan Mahnken and Dongwei Hui and Mary Michaelis and Elias Michaelis and Prabhakar Swerdlow and Russell and Chalise
3853,1,3853,"Application of heavy-tailed distribution using PROC IML, NLMIXED, and SEVERITY",2017,Palash Sharma and John Keighley
3854,1,3854,Generalized Univariate Distributions and a New Asymmetric Laplace Model,2017,Palash Sharma
3855,1,3855,Federated learning with research prototypes: application to multi-center MRI-based detection of prostate cancer with diverse histopathology,2023,Abhejit Rajagopal and Ekaterina Redekop and Anil Kemisetti and Rushikesh Kulkarni and Steven Raman and Karthik Sarma and Kirti Magudia and Corey W Arnold and Peder EZ Larson
3856,1,3856,Federated Learning with Research Prototypes for Multi-Center MRI-based Detection of Prostate Cancer with Diverse Histopathology,2022,Abhejit Rajagopal and Ekaterina Redekop and Anil Kemisetti and Rushi Kulkarni and Steven Raman and Kirti Magudia and Corey W Arnold and Peder EZ Larson
3857,1,3857,CHRONIC KIDNEY RISK PREDICTION MODELING: CENTRALIZED LEARNING VS FEDERATED LEARNING,2022,S Chittajallu and A Kemisetti and A Nguyen and E Boernert and I Singh and F Buijs
3858,1,3858,Comparing The Training Performance of a Deep Neural Network for Accelerated MRI Reconstruction Using Synthesized and Realistic k-space Data,2021,Anil Kemisetti
3859,1,3859,Forecasting Model for Disease Propensity Using EHR Data,2019,Omar Sharif and Matthew Domingo and Jie Han and Michael Chang and Omid Khazaie and Anil Kemisetti
3860,1,3860,"Oracle E-Business Suite Integrated SOA Gateway Implementation Guide, Release 12.1 Part No. E12169-06 Copyright© 2008, 2010, Oracle and/or its affiliates. All rights reserved …",,Anil Kemisetti Rao and Surya Narayana Nellepalli and Nadakuditi Ravindra and Dilbaghsingh Sardar and Vijayakumar Shanmugam and Shivdas Tomar and Abhishek Verma
3861,1,3861,Tactile object pose estimation from the first touch with geometric contact rendering,2021,Maria Bauza Villalonga and Alberto Rodriguez and Bryan Lim and Eric Valls and Theo Sechopoulos
3862,1,3862,Communicating natural programs to humans and machines,2022,Sam Acquaviva and Yewen Pu and Marta Kryven and Theodoros Sechopoulos and Catherine Wong and Gabrielle Ecanow and Maxwell Nye and Michael Tessler and Josh Tenenbaum
3863,1,3863,Program Synthesis with Symbolic Properties,2022,Theodoros Sechopoulos
3864,1,3864,Learning multilingual named entity recognition from Wikipedia,2013,Joel Nothman and Nicky Ringland and Will Radford and Tara Murphy and James R Curran
3865,1,3865,Evaluating entity linking with wikipedia,2013,Ben Hachey and Will Radford and Joel Nothman and Matthew Honnibal and James R Curran
3866,1,3866,Cross-lingual name tagging and linking for 282 languages,2017,Xiaoman Pan and Boliang Zhang and Jonathan May and Joel Nothman and Kevin Knight and Heng Ji
3867,1,3867,Named entity recognition in wikipedia,2009,Dominic Balasuriya and Nicky Ringland and Joel Nothman and Tara Murphy and James R Curran
3868,1,3868,Transforming Wikipedia into named entity training data,2008,Joel Nothman and James R Curran and Tara Murphy
3869,1,3869,Overview of tac-kbp2014 entity discovery and linking tasks,2014,Heng Ji and Joel Nothman and Ben Hachey
3870,1,3870,Overview of TAC-KBP2015 Tri-lingual Entity Discovery and Linking.,2015,Heng Ji and Joel Nothman and Ben Hachey and Radu Florian
3871,1,3871,Analysing Wikipedia and gold-standard corpora for NER training,2009,Joel Nothman and Tara Murphy and James R Curran
3872,1,3872,Stop word lists in free open-source software packages,2018,Joel Nothman and Hanmin Qin and Roman Yurchak
3873,1,3873,Overview of TAC-KBP2016 Tri-lingual EDL and its impact on end-to-end Cold-Start KBP,2016,Heng Ji and Joel Nothman and H Trang Dang and Sydney Informatics Hub
3874,1,3874,Overview of TAC-KBP2017 13 Languages Entity Discovery and Linking.,2017,Heng Ji and Xiaoman Pan and Boliang Zhang and Joel Nothman and James Mayfield and Paul McNamee and Cash Costello and Sydney Informatics Hub
3875,1,3875,Cheap and easy entity evaluation,2014,Ben Hachey and Joel Nothman and Will Radford
3876,1,3876,Event linking: Grounding event reference in a news archive,2012,Joel Nothman and Matthew Honnibal and Ben Hachey and James R Curran
3877,1,3877,Naive but effective NIL clustering baselines–CMCRC at TAC 2011,2011,Will Radford and Ben Hachey and Matthew Honnibal and Joel Nothman and James R Curran
3878,1,3878,Evaluating a statistical CCG parser on Wikipedia,2009,Matthew Honnibal and Joel Nothman and James R Curran
